model_id,domain,coverage,image_count,hallucination_rate,damage_rate,actual_patch_coverage,actual_pixel_coverage,pixel_weighted_damage_rate,delivered_damage_fraction,psnr_gain,ssim_gain,lpips_gain,dists_gain
mixed_groupcv_psnr_benefit_V1_mlp_506,synthetic_bsds,0.5,50,,0.99,0.5,0.5542119545857864,0.9955172413793103,0.495,-3.380201752002778,-0.11986305922269822,0.11709861975163222,0.0277848619222641
mixed_groupcv_psnr_benefit_V1_mlp_506,synthetic_bsds,0.6,50,,0.98,0.75,0.7902123690908738,0.9905825315553554,0.735,-3.457066664254546,-0.12304686923821767,0.11850479121009508,0.027572674353917442
mixed_groupcv_psnr_benefit_V1_mlp_506,synthetic_bsds,0.7,50,,0.98,0.75,0.7902123690908738,0.9905825315553554,0.735,-3.457066664254546,-0.12304686923821767,0.11850479121009508,0.027572674353917442
mixed_groupcv_psnr_benefit_V1_mlp_506,synthetic_bsds,0.8,50,,0.975,1.0,1.0,0.9778445735455081,0.975,-3.4353959139633448,-0.11837176129221916,0.12077853260561824,0.025153867602348327
mixed_groupcv_psnr_benefit_V1_mlp_506,synthetic_bsds,0.9,50,,0.975,1.0,1.0,0.9778445735455081,0.975,-3.4353959139633448,-0.11837176129221916,0.12077853260561824,0.025153867602348327
mixed_groupcv_psnr_benefit_V1_mlp_506,synthetic_bsds,1.0,50,,0.975,1.0,1.0,0.9778445735455081,0.975,-3.4353959139633448,-0.11837176129221916,0.12077853260561824,0.025153867602348327
mixed_groupcv_psnr_benefit_V1_mlp_507,all,0.1,55,,0.9627272727272728,0.23674242424242425,0.2493185910241985,0.9627272727272728,0.2275568181818182,-3.223295237927714,-0.10744142597371881,0.11088150883940134,0.028508854074911636
mixed_groupcv_psnr_benefit_V1_mlp_507,real_csig,0.1,5,,0.99,0.10416666666666667,0.10416666666666667,0.99,0.103125,-2.935308998553746,-0.08783003509044648,-0.007531244084239009,0.020258225798606873
mixed_groupcv_psnr_benefit_V1_mlp_507,all,0.2,55,,0.9631701631701632,0.24573863636363635,0.2583148031454106,0.9631701631701632,0.2365530303030303,-3.242276177536114,-0.10752066943473193,0.10864261669260916,0.0276829072367617
mixed_groupcv_psnr_benefit_V1_mlp_507,real_csig,0.2,5,,0.9948717948717949,0.203125,0.203125,0.9948717948717949,0.2020833333333333,-3.1440993342461474,-0.08870171316159077,-0.032159057698952845,0.011172810578957582
mixed_groupcv_psnr_benefit_V1_mlp_507,all,0.3,55,,0.9714733542319749,0.4820075757575757,0.5485647282960366,0.9708874536460743,0.46799242424242427,-3.237012693819269,-0.09949681242711865,0.10689835035793926,0.028210660413514856
